red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias,own_imx_raw_bits,own_imy_raw_bits,own_imxy_raw_bits,own_imx_wishart_bias_bits,own_imy_wishart_bias_bits,own_imxy_wishart_bias_bits,own_imx_wishart_bits,own_imy_wishart_bits,own_imxy_wishart_bits
0.0,0.19913553113254157,0.0,0.0,0.19913553113254157,0.0,0.19913553113254157,0.19913553113254157,7.996695786679548,7.7975602555470065,5.231772099719237,4.855503890768854,10.606829337118482,5.032636568586759,5.032636568586759,10.546829786087995,0.19913553113247728,-0.17713267781790584,0.05999955103048787
0.0,0.0,0.1368810636489819,0.001058298513394007,0.0,0.1368810636489819,0.1379393621623759,0.1368810636489819,7.979445113328589,7.842564049679607,4.999825400592149,5.169517632235664,10.684769148250165,5.032636568586759,5.032636568586759,10.546829786087995,-0.03281116799461013,0.1368810636489045,0.1379393621621697
0.05618973383910715,0.04771404814638862,0.005913334347626906,0.03706441423163971,0.10390378198549577,0.062103068186734056,0.14688153056476239,0.10981711633312267,7.995236264071152,7.8854191477380295,5.136540350572187,5.094739636773435,10.693711316652562,5.032636568586759,5.032636568586759,10.546829786087995,0.10390378198542793,0.062103068186676234,0.14688153056456751
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.744442180806367,7.744442180806367,4.880897499686989,4.961246995716107,10.427998665434831,5.032636568586759,5.032636568586759,10.546829786087995,-0.15173906889977082,-0.07138957287065285,-0.11883112065316362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.785912246994125,7.785912246994125,4.9737844371146505,4.9175942975637446,10.369923100067336,5.032636568586759,5.032636568586759,10.546829786087995,-0.05885213147210909,-0.11504227102301447,-0.17690668602065954
0.0,0.047495660680814566,0.0,0.0,0.047495660680814566,0.0,0.047495660680814566,0.047495660680814566,7.85384903394292,7.806353373262105,5.0801322292675,4.918669233365604,10.472534889302311,5.032636568586759,5.032636568586759,10.546829786087995,0.04749566068074019,-0.11396733522115547,-0.07429489678568305
0.007941564987837602,0.0,0.14644138188847666,0.015885910613993914,0.007941564987837602,0.15438294687631426,0.17026885749030818,0.15438294687631426,8.042641818066562,7.8882588711902475,5.040578133574532,5.187019515463004,10.7170986435781,5.032636568586759,5.032636568586759,10.546829786087995,0.00794156498777234,0.1543829468762443,0.17026885749010381
0.0,0.0,0.11271226020326797,0.0,0.0,0.11271226020326797,0.11271226020326797,0.11271226020326797,7.925494604557319,7.812782344354051,4.898069972235503,5.145348828789963,10.578404901776958,5.032636568586759,5.032636568586759,10.546829786087995,-0.13456659635125612,0.11271226020320332,0.03157511568896293
0.0,0.0,0.027771365204325882,0.0,0.0,0.027771365204325882,0.027771365204325882,0.027771365204325882,7.8463441868730115,7.818572821668686,4.970705332990703,5.060407933791015,10.452149056626531,5.032636568586759,5.032636568586759,10.546829786087995,-0.061931235596056546,0.02777136520425519,-0.09468072946146348
0.0,0.07110282340851448,0.0,0.0,0.07110282340851448,0.0,0.07110282340851448,0.07110282340851448,7.905100984275267,7.833998160866752,5.10373939199521,4.942197312715269,10.523473470378644,5.032636568586759,5.032636568586759,10.546829786087995,0.07110282340845041,-0.09043925587149013,-0.023356315709351694
0.0,0.0,0.12281201291169452,0.0,0.0,0.12281201291169452,0.12281201291169452,0.12281201291169452,7.956251139650976,7.8334391267392816,4.982306555434639,5.155448581498387,10.550677570461584,5.032636568586759,5.032636568586759,10.546829786087995,-0.05033001315212007,0.1228120129116277,0.0038477843735889843
0.003693082705338746,0.08834392196702368,0.0,0.0,0.09203700467236242,0.003693082705338746,0.09203700467236242,0.09203700467236242,7.948748894992645,7.856711890320282,5.124673573259063,5.036329651292028,10.602035950442257,5.032636568586759,5.032636568586759,10.546829786087995,0.0920370046723034,0.0036930827052680353,0.05520616435426329
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7409288208727185,7.7409288208727185,4.92403824176651,4.890972957867677,10.275371153985612,5.032636568586759,5.032636568586759,10.546829786087995,-0.10859832682024952,-0.14166361071908182,-0.2714586321023832
0.02875746369776891,0.02593550156653532,0.07980283002874686,0.04530051516284064,0.05469296526430423,0.10856029372651577,0.17979631045589173,0.13449579529305108,8.024002850824703,7.889507055531651,5.087329533850991,5.141196862313207,10.726626096543688,5.032636568586759,5.032636568586759,10.546829786087995,0.054692965264232216,0.10856029372644832,0.17979631045569303
0.0,0.09796339223791328,0.0,0.0,0.09796339223791328,0.0,0.09796339223791328,0.09796339223791328,7.887135530715,7.7891721384770864,5.130599960824606,4.859645176327735,10.403734807083861,5.032636568586759,5.032636568586759,10.546829786087995,0.09796339223784606,-0.1729913922590248,-0.14309497900413307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74030227939343,7.74030227939343,4.914653963978356,5.01656665378057,10.390490218382444,5.032636568586759,5.032636568586759,10.546829786087995,-0.11798260460840351,-0.01606991480618917,-0.1563395677055512
0.0,0.03863625078220423,0.032806203308952675,0.07228478499506785,0.03863625078220423,0.032806203308952675,0.14372723908622476,0.0714424540911569,7.968578964734281,7.897136510643124,5.071272819368888,5.065442771895646,10.690557025174032,5.032636568586759,5.032636568586759,10.546829786087995,0.038636250782128616,0.03280620330888676,0.14372723908603696
0.013282271476194901,0.05693547028523557,0.0679047109147228,0.04572793997104466,0.07021774176143047,0.0811869823909177,0.18385039264719794,0.13812245267615328,8.061706281011027,7.923583828334873,5.102854310348141,5.113823550977616,10.730680178735021,5.032636568586759,5.032636568586759,10.546829786087995,0.07021774176138108,0.0811869823908566,0.18385039264702707
0.0,0.14358622040974112,0.0,0.0,0.14358622040974112,0.0,0.14358622040974112,0.14358622040974112,7.923244426155371,7.77965820574563,5.176222788996426,5.018031873017174,10.641023979010228,5.032636568586759,5.032636568586759,10.546829786087995,0.14358622040966632,-0.014604695569585446,0.09419419292223392
0.0,0.005074246154812556,0.0,0.0,0.005074246154812556,0.0,0.005074246154812556,0.005074246154812556,7.932502921559913,7.927428675405101,5.037710814741501,4.978380015735309,10.51391514393675,5.032636568586759,5.032636568586759,10.546829786087995,0.0050742461547415175,-0.054256552851450944,-0.03291464215124469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.768757035663257,7.768757035663257,4.941764897343974,4.956401829535417,10.4112074168979,5.032636568586759,5.032636568586759,10.546829786087995,-0.09087167124278517,-0.07623473905134265,-0.1356223691900952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719607590884168,7.719607590884168,4.927565605052862,4.9234915223503295,10.30186054501783,5.032636568586759,5.032636568586759,10.546829786087995,-0.10507096353389779,-0.10914504623642962,-0.24496924107016546
