R²_A,R²_B,R²_AB,unique_A,unique_B,common,unexplained,suppression_strength,snr,mixing_dimension,rng_seed
0.39522145555139127,-0.14541952294271143,0.31408213069061913,0.45950165363333056,-0.08113932486077213,-0.0642801980819393,0.6859178693093808,0.5,20.0,1000,1
0.6221496321944361,-0.18838243663487406,0.5718760915680782,0.7602585282029523,-0.050273540626357915,-0.13810889600851617,0.42812390843192183,0.5,700.0,,1
0.1373198421636153,-0.0033619084372156884,0.14283862515711476,0.14620053359433044,0.005518782993499449,-0.008880691430715126,0.8571613748428852,0.5,700.0,30,1
0.1689137137297731,-0.006549588321220709,0.174299970348592,0.1808495586698127,0.005386256618818891,-0.011935844940039603,0.825700029651408,0.5,700.0,50,1
0.19523109919583842,-0.012646390186313588,0.19608004808649027,0.20872643827280385,0.0008489488906518461,-0.013495339076965429,0.8039199519135097,0.5,700.0,100,1
0.28481576576798207,-0.031230570968093327,0.2800690081610382,0.31129957912913153,-0.004746757606943874,-0.026483813361149466,0.7199309918389618,0.5,700.0,250,1
0.3546170701368974,-0.06804574730236951,0.32791429933461075,0.39596004663698026,-0.02670277080228667,-0.04134297650008284,0.6720857006653893,0.5,700.0,500,1
0.3968259025163263,-0.14543929268062852,0.3160192584873297,0.4614585511679582,-0.08080664402899662,-0.06463264865163187,0.6839807415126703,0.5,700.0,1000,1
-0.06663168519152672,-0.19751165137418045,-0.12982168687676324,0.06768996449741721,-0.06319000168523652,-0.13432164968894392,1.1298216868767632,0.7,0.5,,1
0.028086296483039355,-0.003982151771848212,0.02598993840971626,0.02997209018156447,-0.0020963580733230937,-0.0018857936985251199,0.9740100615902837,0.7,0.5,30,1
0.027064733035306956,-0.006809947311039606,0.022350864589717415,0.02916081190075702,-0.0047138684455895405,-0.0020960788654500635,0.9776491354102825,0.7,0.5,50,1
0.024207200045240223,-0.013369859776526412,0.014420168209606947,0.027790027986133357,-0.009787031835633276,-0.003582827940893136,0.9855798317903931,0.7,0.5,100,1
0.025557297328729026,-0.03343303740460664,-0.003814574816784676,0.029618462587821963,-0.029371872145513702,-0.004061165259092937,1.0038145748167846,0.7,0.5,250,1
0.009710669942016262,-0.06905869331236565,-0.05962797283693153,0.00943072047543412,-0.0693386427789478,0.00027994946658214254,1.0596279728369316,0.7,0.5,500,1
-0.04646203756677851,-0.1485574273543358,-0.22885139160152912,-0.08029396424719332,-0.1823893540347506,0.03383192668041479,1.2288513916015291,0.7,0.5,1000,1
0.17338023853259232,-0.1945926881912353,0.1169683873796424,0.3115610755708777,-0.05641185115294993,-0.13818083703828538,0.8830316126203576,0.7,1.0,,1
0.06865887711996375,-0.0037436433704868934,0.06948618526401482,0.07322982863450171,0.0008273081440510616,-0.0045709515145379576,0.9305138147359852,0.7,1.0,30,1
0.07073722862165446,-0.006685850064317362,0.06892716104180374,0.0756130111061211,-0.0018100675798507215,-0.0048757824844666425,0.9310728389581963,0.7,1.0,50,1
0.07484309524010069,-0.013090330156022694,0.07023762268949499,0.08332795284551768,-0.004605472550605699,-0.008484857605416993,0.929762377310505,0.7,1.0,100,1
0.10546581938077512,-0.032820207794347425,0.08518799011084076,0.11800819790518818,-0.020277829269934364,-0.012542378524413061,0.9148120098891592,0.7,1.0,250,1
0.1177739773082186,-0.06882016317079799,0.06355116800056235,0.13237133117136035,-0.05422280930765626,-0.014597353863141732,0.9364488319994376,0.7,1.0,500,1
0.09528908349887158,-0.147301400611489,-0.05343409811695887,0.09386730249453012,-0.14872318161583045,0.0014217810043414547,1.0534340981169588,0.7,1.0,1000,1
0.5653868604007425,-0.1885502786461714,0.5185306162963116,0.7070808949424829,-0.0468562441044309,-0.1416940345417405,0.4814693837036884,0.7,10.0,,1
