model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
cspresnet50_classification,xcit_nano_12_p16_224_classification,320,242,,1000,70,70,70,tilde,56,True,8.548128928494016,0.649436389340849,0.0,1.3247599796313771,9.197565317834865,8.548128928494016,10.522325297466242
cspresnet50_classification,swin_large_patch4_window7_224_classification,320,281,,1000,70,70,70,tilde,56,True,9.197565317834865,0.0,0.25447416313470583,1.3189665562610529,9.197565317834865,9.452039480969571,10.771006037230624
cspresnet50_classification,jx_nest_tiny_classification,320,148,,1000,70,70,70,tilde,56,True,9.197565317834865,0.0,0.514847191011242,1.2615872437784397,9.197565317834865,9.712412508846107,10.973999752624547
cspresnet50_classification,pit_ti_224_classification,320,207,,1000,70,70,70,tilde,56,True,9.197565317834865,0.0,0.25054425323674323,1.4767200918331618,9.197565317834865,9.448109571071608,10.92482966290477
cspresnet50_classification,vit_base_patch32_224_classification,320,218,,1000,70,70,70,tilde,56,True,8.6460283468104,0.5515369710244649,0.0,1.1701138631163879,9.197565317834865,8.6460283468104,10.367679180951253
cspresnet50_classification,vit_base_patch16_224_classification,320,197,,1000,70,70,70,tilde,56,True,8.726570687749103,0.47099463008576237,0.0,1.2165175525989547,9.197565317834865,8.726570687749103,10.41408287043382
cspresnet50_classification,tnt_s_patch16_224_classification,320,198,,1000,70,70,70,tilde,56,True,8.552467991360121,0.6450973264747439,0.0,1.2425261172464381,9.197565317834865,8.552467991360121,10.440091435081303
cspresnet50_classification,crossvit_base_240_classification,320,336,,1000,70,70,70,tilde,56,True,9.13122342149384,0.06634189634102583,0.0,1.5111488883638629,9.197565317834865,9.13122342149384,10.708714206198728
cspresnet50_classification,deit_base_patch16_224_classification,320,205,,1000,70,70,70,tilde,56,True,9.177819574559344,0.019745743275521477,0.0,1.5618385402273418,9.197565317834865,9.177819574559344,10.759403858062207
cspresnet50_classification,dino_vitb16_selfsupervised,320,208,,1000,70,70,70,tilde,56,True,7.447248257313483,1.7503170605213834,0.0,1.463575786807521,9.197565317834865,7.447248257313482,10.661141104642386
mobilenetv3_large_100_classification,ghostnet_100_classification,252,290,,1000,70,70,70,tilde,56,True,8.861593592949603,0.2634350742335094,0.0,0.7121944736943533,9.125028667183113,8.861593592949603,9.837223140877466
mobilenetv3_large_100_classification,convnext_base_classification,252,273,,1000,70,70,70,tilde,56,True,9.125028667183113,0.0,1.322617369096239,0.9656575346965113,9.125028667183113,10.447646036279352,11.413303570975863
mobilenetv3_large_100_classification,xcit_nano_12_p8_224_classification,252,266,,1000,70,70,70,tilde,56,True,8.545278451851324,0.5797502153317886,0.0,1.6281435111957627,9.125028667183113,8.545278451851324,10.753172178378875
mobilenetv3_large_100_classification,xcit_nano_12_p16_224_classification,252,242,,1000,70,70,70,tilde,56,True,8.548128928494016,0.5768997386890966,0.0,1.5279706471269563,9.125028667183113,8.548128928494016,10.652999314310069
mobilenetv3_large_100_classification,swin_large_patch4_window7_224_classification,252,281,,1000,70,70,70,tilde,56,True,9.125028667183113,0.0,0.32701081378645824,1.5271727599917746,9.125028667183113,9.452039480969571,10.979212240961346
mobilenetv3_large_100_classification,jx_nest_tiny_classification,252,148,,1000,70,70,70,tilde,56,True,9.125028667183113,0.0,0.5873838416629944,1.307128310545128,9.125028667183113,9.712412508846107,11.019540819391235
mobilenetv3_large_100_classification,pit_ti_224_classification,252,207,,1000,70,70,70,tilde,56,True,9.125028667183113,0.0,0.32308090388849564,1.502623872010691,9.125028667183113,9.448109571071608,10.9507334430823
mobilenetv3_large_100_classification,vit_base_patch32_224_classification,252,218,,1000,70,70,70,tilde,56,True,8.6460283468104,0.47900032037271245,0.0,1.4634064161808134,9.125028667183113,8.6460283468104,10.588435083363926
mobilenetv3_large_100_classification,vit_base_patch16_224_classification,252,197,,1000,70,70,70,tilde,56,True,8.726570687749103,0.39845797943400996,0.0,1.385304787078379,9.125028667183113,8.726570687749103,10.510333454261492
mobilenetv3_large_100_classification,tnt_s_patch16_224_classification,252,198,,1000,70,70,70,tilde,56,True,8.552467991360121,0.5725606758229915,0.0,1.4835581178995412,9.125028667183113,8.552467991360121,10.608586785082654
mobilenetv3_large_100_classification,crossvit_base_240_classification,252,336,,1000,70,70,70,tilde,56,True,9.056597262385369,0.06843140479774412,0.0746261591084707,1.712923193080309,9.125028667183113,9.13122342149384,10.912578019371892
mobilenetv3_large_100_classification,deit_base_patch16_224_classification,252,205,,1000,70,70,70,tilde,56,True,9.10063103544009,0.024397631743022785,0.07718853911925372,1.7151002346209214,9.125028667183113,9.177819574559344,10.917317440923288
mobilenetv3_large_100_classification,dino_vitb16_selfsupervised,252,208,,1000,70,70,70,tilde,56,True,7.4259952613961016,1.699033405787012,0.021252995917381057,1.683049392258459,9.125028667183113,7.447248257313482,10.829331055358953
ghostnet_100_classification,convnext_base_classification,290,273,,1000,70,70,70,tilde,56,True,8.861593592949603,0.0,1.5860524433297485,0.9058817750070176,8.861593592949603,10.447646036279352,11.35352781128637
ghostnet_100_classification,xcit_nano_12_p8_224_classification,290,266,,1000,70,70,70,tilde,56,True,8.51915890984969,0.34243468309991343,0.026119542001634244,1.7538366547337247,8.861593592949603,8.545278451851324,10.641549789684962
ghostnet_100_classification,xcit_nano_12_p16_224_classification,290,242,,1000,70,70,70,tilde,56,True,8.548128928494016,0.3134646644555872,0.0,1.614217332010007,8.861593592949603,8.548128928494016,10.47581092495961
ghostnet_100_classification,swin_large_patch4_window7_224_classification,290,281,,1000,70,70,70,tilde,56,True,8.861593592949603,0.0,0.5904458880199677,1.4287254920222878,8.861593592949603,9.452039480969571,10.880764972991859
