swept_variable,swept_dimension,target_dim,source1_dim,source2_dim,method,minimum_eigenvalue,redundancy,unique_source1,unique_source2,synergy,I(source1;target),I(source2;target),"I(source1,source2;target)",runtime_seconds,max_abs_diff_vs_eigen
source1,40,50,40,55,thin_pid,0.20871215252207861,13.219280947585595,1.288029238821764e-09,19.09275031142885,5.849622701619133,13.219280948873624,32.31203125901445,38.16165396192161,0.3053149380721152,2.305592431639525e-06
source1,40,50,40,55,eigen_pid,0.20871215252207861,13.219280948873624,0.0,19.09275031014083,5.849625007211564,13.219280948873623,32.312031259014454,38.16165626622602,0.06664965907111764,0.0
source1,50,50,50,55,gpid_tilde,0.20871215252207836,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,0.4580986190121621,2.3543979850160213e-06
source1,50,50,50,55,thin_pid,0.20871215252207836,16.524101184481978,1.6100472066682414e-09,15.787930074532472,7.312028903006421,16.52410118609202,32.31203125901445,39.624060163630915,7.952126062009484,2.356008025117262e-06
source1,50,50,50,55,eigen_pid,0.20871215252207836,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.14187181205488741,0.0
source1,60,50,60,55,gpid_tilde,0.20871215252207856,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,0.49425882706418633,2.3543979850160213e-06
source1,60,50,60,55,thin_pid,0.20871215252207856,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,6.858056985074654,2.3543979850160213e-06
source1,60,50,60,55,eigen_pid,0.20871215252207856,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.09890293306671083,0.0
source1,70,50,70,55,gpid_tilde,0.20871215252207637,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,5.164137816056609,2.3543979850160213e-06
source1,70,50,70,55,thin_pid,0.20871215252207637,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,6.928243516013026,2.3543979850160213e-06
source1,70,50,70,55,eigen_pid,0.20871215252207637,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.11172115593217313,0.0
source1,80,50,80,55,gpid_tilde,0.20871215252207867,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,5.5011109749320894,2.3543979850160213e-06
source1,80,50,80,55,thin_pid,0.20871215252207867,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,6.945242729038,2.3543979850160213e-06
source1,80,50,80,55,eigen_pid,0.20871215252207867,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.13268691184930503,0.0
source1,90,50,90,55,gpid_tilde,0.2087121525220764,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,0.6868423069827259,2.3543979850160213e-06
source1,90,50,90,55,thin_pid,0.2087121525220764,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,7.914519821060821,2.3543979850160213e-06
source1,90,50,90,55,eigen_pid,0.2087121525220764,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.14782942994497716,0.0
source1,100,50,100,55,gpid_tilde,0.2087121525220782,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,0.7418348719365895,2.3543979850160213e-06
source1,100,50,100,55,thin_pid,0.2087121525220782,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,7.666479632956907,2.3543979850160213e-06
source1,100,50,100,55,eigen_pid,0.2087121525220782,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.14181454991921782,0.0
source1,110,50,110,55,gpid_tilde,0.20871215252207845,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,0.9178084009326994,2.3543979850160213e-06
source1,110,50,110,55,thin_pid,0.20871215252207845,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,8.052613001083955,2.3543979850160213e-06
source1,110,50,110,55,eigen_pid,0.20871215252207845,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.1727035290095955,0.0
source1,120,50,120,55,gpid_tilde,0.20871215252207892,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,15.494202780071646,2.3543979850160213e-06
source1,120,50,120,55,thin_pid,0.20871215252207892,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,16.784439493902028,2.3543979850160213e-06
source1,120,50,120,55,eigen_pid,0.20871215252207892,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.09141530189663172,0.0
source1,130,50,130,55,gpid_tilde,0.20871215252207667,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,14.626936224056408,2.3543979850160213e-06
source1,130,50,130,55,thin_pid,0.20871215252207667,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,8.994188965996727,2.3543979850160213e-06
source1,130,50,130,55,eigen_pid,0.20871215252207667,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.16876424103975296,0.0
source1,140,50,140,55,gpid_tilde,0.2087121525220748,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,13.271113337948918,2.3543979850160213e-06
source1,140,50,140,55,thin_pid,0.2087121525220748,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,11.627733221044764,2.3543979850160213e-06
source1,140,50,140,55,eigen_pid,0.2087121525220748,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.11912658088840544,0.0
source1,150,50,150,55,gpid_tilde,0.20871215252207895,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,13.196294588968158,2.3543979850160213e-06
source1,150,50,150,55,thin_pid,0.20871215252207895,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,14.065716344164684,2.3543979850160213e-06
source1,150,50,150,55,eigen_pid,0.20871215252207895,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.2440437620971352,0.0
source1,160,50,160,55,gpid_tilde,0.20871215252207673,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,15.86426255502738,2.3543979850160213e-06
source1,160,50,160,55,thin_pid,0.20871215252207673,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,12.806678450200707,2.3543979850160213e-06
source1,160,50,160,55,eigen_pid,0.20871215252207673,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.1911065320018679,0.0
source1,170,50,170,55,gpid_tilde,0.20871215252207773,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,17.91137980297208,2.3543979850160213e-06
source1,170,50,170,55,thin_pid,0.20871215252207773,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,14.038585639093071,2.3543979850160213e-06
source1,170,50,170,55,eigen_pid,0.20871215252207773,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.23005116498097777,0.0
source1,180,50,180,55,gpid_tilde,0.20871215252207717,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,19.258612871170044,2.3543979850160213e-06
source1,180,50,180,55,thin_pid,0.20871215252207717,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,15.541472191922367,2.3543979850160213e-06
source1,180,50,180,55,eigen_pid,0.20871215252207717,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.1010687171947211,0.0
source1,190,50,190,55,gpid_tilde,0.20871215252207623,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,21.20448039099574,2.3543979850160213e-06
source1,190,50,190,55,thin_pid,0.20871215252207623,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,30.268647158052772,2.3543979850160213e-06
source1,190,50,190,55,eigen_pid,0.20871215252207623,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.15701944986358285,0.0
source1,200,50,200,55,gpid_tilde,0.20871215252207886,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,26.743877123109996,2.3543979850160213e-06
source1,200,50,200,55,thin_pid,0.20871215252207886,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,29.720423720078543,2.3543979850160213e-06
source1,200,50,200,55,eigen_pid,0.20871215252207886,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.2608859569299966,0.0
source1,210,50,210,55,gpid_tilde,0.20871215252207675,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,29.859450207091868,2.3543979850160213e-06
source1,210,50,210,55,thin_pid,0.20871215252207675,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,33.28038950683549,2.3543979850160213e-06
source1,210,50,210,55,eigen_pid,0.20871215252207675,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.20300055108964443,0.0
source1,220,50,220,55,gpid_tilde,0.2087121525220791,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,32.04898321907967,2.3543979850160213e-06
source1,220,50,220,55,thin_pid,0.2087121525220791,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,31.0612402590923,2.3543979850160213e-06
source1,220,50,220,55,eigen_pid,0.2087121525220791,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.1658233569469303,0.0
source1,230,50,230,55,gpid_tilde,0.20871215252207878,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,35.02881764690392,2.3543979850160213e-06
source1,230,50,230,55,thin_pid,0.20871215252207878,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,35.61829461506568,2.3543979850160213e-06
source1,230,50,230,55,eigen_pid,0.20871215252207878,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.22568623116239905,0.0
source1,240,50,240,55,gpid_tilde,0.20871215252207578,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,36.897744158050045,2.3543979850160213e-06
source1,240,50,240,55,thin_pid,0.20871215252207578,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,36.267285792855546,2.3543979850160213e-06
source1,240,50,240,55,eigen_pid,0.20871215252207578,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.22689077607356012,0.0
source1,250,50,250,55,gpid_tilde,0.20871215252207892,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,39.55480356886983,2.3543979850160213e-06
source1,250,50,250,55,thin_pid,0.20871215252207892,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,37.38153504882939,2.3543979850160213e-06
source1,250,50,250,55,eigen_pid,0.20871215252207892,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.26877022883854806,0.0
source1,260,50,260,55,gpid_tilde,0.2087121525220785,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,42.90992853511125,2.3543979850160213e-06
source1,260,50,260,55,thin_pid,0.2087121525220785,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,36.76638814504258,2.3543979850160213e-06
source1,260,50,260,55,eigen_pid,0.2087121525220785,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.185859503922984,0.0
source1,270,50,270,55,gpid_tilde,0.20871215252207803,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,45.54259297507815,2.3543979850160213e-06
source1,270,50,270,55,thin_pid,0.20871215252207803,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,38.630583103047684,2.3543979850160213e-06
source1,270,50,270,55,eigen_pid,0.20871215252207803,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.3006847659125924,0.0
source1,280,50,280,55,gpid_tilde,0.2087121525220783,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,48.49953293497674,2.3543979850160213e-06
source1,280,50,280,55,thin_pid,0.2087121525220783,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,46.044942401815206,2.3543979850160213e-06
source1,280,50,280,55,eigen_pid,0.2087121525220783,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.27252339315600693,0.0
source1,290,50,290,55,gpid_tilde,0.20871215252207662,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,52.99068364803679,2.3543979850160213e-06
