example,sweep_variable,swept_dimension,target_dim,source1_dim,source2_dim,source1_gain,source2_gain,source1_noise_variance,source2_noise_variance,runtime_repeat,method,status,message,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,identity_error_joint,identity_error_x1,identity_error_x2,runtime_seconds
all_atoms_positive,source1_dim,51,2,51,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0004450068809092045
all_atoms_positive,source1_dim,51,2,51,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.00047044199891388416
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,5.410067562945187
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,4.297106985002756
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,4.722780152922496
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,4.437725916970521
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,4.260417960118502
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.2513548070564866
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.2620051659177989
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.22958852304145694
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.23179244599305093
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.163305131951347
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0008294798899441957
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0005997959524393082
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0005468169692903757
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0005712849088013172
all_atoms_positive,source1_dim,101,2,101,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0005451717879623175
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,3.1239495768677443
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,2.773917102953419
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,3.1379632600583136
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,3.588842880912125
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,3.6097919701132923
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.4819822399877012
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.5516310529783368
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.7065842500887811
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.5927953799255192
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.46962646790780127
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0010045699309557676
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0008585399482399225
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0008222728502005339
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0008215310517698526
all_atoms_positive,source1_dim,151,2,151,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0035071438178420067
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,120.51838010502979
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,120.07570951292291
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,121.34006504295394
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,131.53059742599726
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,132.08291476103477
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.9413269078359008
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.805944386869669
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,0.7988887710962445
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,1.5816543658729643
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,1.0448935988824815
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.16254235501401126
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.2025726679712534
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.2521583780180663
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.18166300118900836
all_atoms_positive,source1_dim,201,2,201,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.09375706687569618
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,219.94170323805884
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,235.72469490021467
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,257.4851096170023
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,266.60749839409254
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,261.1979528979864
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,1.9749283778946847
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,2.5859036159235984
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,1.8340733658988029
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,1.711531682871282
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,2.4203889570198953
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.02012912998907268
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0025631668977439404
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.028902198188006878
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.008096004137769341
all_atoms_positive,source1_dim,251,2,251,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.009580385172739625
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,379.4060925799422
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,330.15823825798
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,311.68200246896595
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,312.66532675991766
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,309.43951971200295
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,93.20697339391336
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,60.32327429810539
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,34.49183769780211
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,30.37578832707368
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,thin_pid,ok,,0.9999999999992384,0.29248125036133965,0.29248125036133965,0.41503739107596127,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,53.73675714991987
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.37488856399431825
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.3241289600264281
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,2,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.20600717701017857
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,3,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.1590998989995569
all_atoms_positive,source1_dim,301,2,301,2,1.4142135623730951,1.4142135623730951,1.0,1.0,4,eigen_pid,ok,,0.9999999999999998,0.2924812503605783,0.29248125036057837,0.4150374992788435,1.292481250360578,1.292481250360578,2.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0067285660188645124
all_atoms_positive,source1_dim,351,2,351,2,1.4142135623730951,1.4142135623730951,1.0,1.0,0,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,430.59728243597783
all_atoms_positive,source1_dim,351,2,351,2,1.4142135623730951,1.4142135623730951,1.0,1.0,1,gpid_tilde,ok,,1.000000048070173,0.2924812022904051,0.2924812022904051,0.41503743914689584,1.292481250360578,1.292481250360578,1.999999891797879,0.0,0.0,0.0,500.0055333089549
